graphNo, Vertex-Num, radius, diameter, entropy
43732, 17, 6, 12, 4.05271
43733, 17, 5, 10, 4.05157
43734, 17, 6, 12, 4.06054
43735, 17, 5, 10, 4.05933
43736, 17, 5, 9, 4.05412
43737, 17, 4, 7, 4.05347
43738, 17, 4, 8, 4.05492
43739, 17, 5, 9, 4.0576
43740, 17, 4, 8, 4.05607
43741, 17, 5, 9, 4.05752
43742, 17, 4, 8, 4.05495
43743, 17, 4, 8, 4.0571
43744, 17, 5, 9, 4.05939
43745, 17, 4, 8, 4.05809
43746, 17, 5, 9, 4.05936
43747, 17, 4, 8, 4.05706
43748, 17, 4, 7, 4.05969
43749, 17, 4, 8, 4.06149
43750, 17, 4, 7, 4.06047
43751, 17, 4, 8, 4.06152
43752, 17, 4, 7, 4.05956
43753, 17, 5, 9, 4.05509
43754, 17, 5, 9, 4.05075
43755, 17, 4, 7, 4.05311
43756, 17, 5, 10, 4.05747
43757, 17, 5, 10, 4.05372
43758, 17, 4, 8, 4.05432
43759, 17, 5, 9, 4.0566
43760, 17, 5, 9, 4.05228
43761, 17, 4, 7, 4.05498
43762, 17, 5, 10, 4.05878
43763, 17, 5, 10, 4.05505
43764, 17, 4, 8, 4.05605
43765, 17, 4, 8, 4.05839
43766, 17, 4, 8, 4.05414
43767, 17, 3, 6, 4.05724
43768, 17, 5, 9, 4.06032
43769, 17, 5, 9, 4.05663
43770, 17, 4, 7, 4.05814
43771, 17, 4, 8, 4.05309
43772, 17, 4, 8, 4.05507
43773, 17, 5, 10, 4.0577
43774, 17, 4, 8, 4.05622
43775, 17, 5, 10, 4.06023
43776, 17, 5, 9, 4.05586
43777, 17, 5, 9, 4.0577
43778, 17, 5, 9, 4.05498
43779, 17, 5, 9, 4.05796
43780, 17, 4, 7, 4.05769
43781, 17, 5, 9, 4.06
43782, 17, 4, 7, 4.05899
43783, 17, 5, 9, 4.06255
43784, 17, 4, 8, 4.05832
43785, 17, 4, 8, 4.06007
43786, 17, 4, 8, 4.0575
43787, 17, 4, 8, 4.06051
43788, 17, 4, 8, 4.0537
43789, 17, 5, 9, 4.05062
43790, 17, 4, 7, 4.05541
43791, 17, 4, 8, 4.05187
43792, 17, 5, 9, 4.05657
43793, 17, 5, 10, 4.05432
43794, 17, 5, 9, 4.05538
43795, 17, 5, 10, 4.05299
43796, 17, 4, 8, 4.05513
43797, 17, 5, 9, 4.05224
43798, 17, 4, 8, 4.05553
43799, 17, 5, 9, 4.05187
43800, 17, 4, 7, 4.05753
43801, 17, 4, 8, 4.05333
43802, 17, 5, 9, 4.05786
43803, 17, 5, 10, 4.05519
43804, 17, 5, 9, 4.05676
43805, 17, 5, 10, 4.05392
43806, 17, 4, 8, 4.05682
43807, 17, 5, 9, 4.0534
43808, 17, 5, 10, 4.05645
43809, 17, 5, 9, 4.05148
43810, 17, 4, 8, 4.05297
43811, 17, 5, 9, 4.05179
43812, 17, 6, 11, 4.05648
43813, 17, 6, 11, 4.05893
43814, 17, 5, 10, 4.05463
43815, 17, 5, 9, 4.05481
43816, 17, 5, 10, 4.05359
43817, 17, 5, 9, 4.05843
43818, 17, 4, 8, 4.05344
43819, 17, 4, 7, 4.05513
43820, 17, 4, 8, 4.05383
43821, 17, 5, 10, 4.0583
43822, 17, 5, 10, 4.06078
43823, 17, 5, 9, 4.05647
43824, 17, 4, 8, 4.0569
43825, 17, 5, 9, 4.05551
43826, 17, 4, 7, 4.05388
43827, 17, 5, 9, 4.05809
43828, 17, 4, 7, 4.05683
43829, 17, 5, 9, 4.06041
43830, 17, 4, 8, 4.0564
43831, 17, 4, 8, 4.05597
43832, 17, 4, 8, 4.05876
43833, 17, 3, 6, 4.05438
43834, 17, 4, 8, 4.05435
43835, 17, 5, 9, 4.05081
43836, 17, 4, 8, 4.05531
43837, 17, 5, 9, 4.05146
43838, 17, 5, 10, 4.0583
43839, 17, 6, 11, 4.05543
43840, 17, 5, 9, 4.05682
43841, 17, 5, 10, 4.05381
43842, 17, 5, 9, 4.05597
43843, 17, 5, 10, 4.05264
43844, 17, 5, 9, 4.05824
43845, 17, 4, 7, 4.0537
43846, 17, 4, 8, 4.05286
